consumer,resource,NA,NA,NA,NA
shorebirds,NA,adults,83.21,terrestrial aboveground,3
arthropods,NA,NA,0.002,terrestrial aboveground,NA
Lagopus_spec.,genus,adults,575,terrestrial aboveground,3
lemmings,family,adults,35,terrestrial aboveground,2
Microtus_oeconomus,species,adults,28.2,terrestrial aboveground,2
Lepus_arcticus,species,adults,3000,terrestrial aboveground,2
waterfowl,NA,adults,908.2823529,terrestrial aboveground,2
passerines,NA,adults,34,terrestrial aboveground,2
Rangifer_tarandus,species,adults,100000,terrestrial aboveground,2
Falco_spec.,genus,adults,763.5,terrestrial aboveground,3
Mustela_erminea,species,adults,134,terrestrial aboveground,2
Vulpes_lagopus,species,adults,3300,terrestrial aboveground,2
Vulpes_vulpes,species,adults,5000,terrestrial aboveground,2
Gulo_gulo,species,adults,12500,terrestrial aboveground,2
Stercocarius_spec.,genus,adults,391,terrestrial aboveground,2
Larus_spec.,genus,adults,715,terrestrial aboveground,2
Buteo_lagopus,species,adults,951,terrestrial aboveground,2
