consumer,resource
fish_fry,fish_eggs
Perca_flavescens,fish_eggs
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Mesocyclops_edax,Tropocyclops_prasinus
fish_fry,Polyphemus_pediculus
Tropocyclops_prasinus,Chydorus_sphaericus
Tropocyclops_prasinus,Bosmina_longirostris
Mesocyclops_edax,Chydorus_sphaericus
Mesocyclops_edax,Bosmina_longirostris
fish_fry,copepod_nauplii
Tropocyclops_prasinus,Kelicottia_longispina
fish_fry,Diaphanosoma_birgei
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_taurocephala
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
fish_fry,Mesocyclops_edax
fish_fry,Sida_crystallina
fish_fry,Tropocyclops_prasinus
fish_fry,Chydorus_sphaericus
Perca_flavescens,fish_fry
fish_fry,Bosmina_longirostris
Perca_flavescens,Polyphemus_pediculus
Perca_flavescens,copepod_nauplii
fish_fry,Kelicottia_longispina
fish_fry,Keratella_taurocephala
Perca_flavescens,Diaphanosoma_birgei
Perca_flavescens,Diaptomus_minutus
Perca_flavescens,Mesocyclops_edax
Perca_flavescens,Sida_crystallina
Perca_flavescens,Tropocyclops_prasinus
Perca_flavescens,Chydorus_sphaericus
Perca_flavescens,Bosmina_longirostris
Perca_flavescens,Kelicottia_longispina
Perca_flavescens,Keratella_taurocephala
Polyphemus_pediculus,Polyphemus_pediculus
Polyphemus_pediculus,copepod_nauplii
Polyphemus_pediculus,Chydorus_sphaericus
Polyphemus_pediculus,Bosmina_longirostris
