consumer,resource,NA,NA,NA,NA
arthropods,NA,NA,0.002,terrestrial aboveground,NA
lemmings,family,adults,44,terrestrial aboveground,2
Lepus_arcticus,species,adults,3000,terrestrial aboveground,2
Rangifer_tarandus,species,adults,100000,terrestrial aboveground,2
Ovibos_moschatus,species,adults,234000,terrestrial aboveground,2
shorebirds,NA,adults,100.65,terrestrial aboveground,3
Lagopus_spec.,genus,adults,511.5,terrestrial aboveground,3
waterfowl,NA,adults,1275,terrestrial aboveground,3
Lagopus_spec.,genus,adults,511.5,terrestrial aboveground,NA
waterfowl,NA,adults,1275,terrestrial aboveground,NA
passerines,NA,adults,34,terrestrial aboveground,NA
shorebirds,NA,adults,100.65,terrestrial aboveground,NA
Canis_lupus_arctos,species,adults,60000,terrestrial aboveground,2
Stercocarius_spec.,genus,adults,298,terrestrial aboveground,2
Stercocarius_spec.,genus,adults,298,terrestrial aboveground,NA
Stercocarius_spec.,genus,adults,298,terrestrial aboveground,3
Larus_spec.,genus,adults,1110,terrestrial aboveground,2
Larus_spec.,genus,adults,1110,terrestrial aboveground,3
