consumer,resource,NA,NA,NA,NA
Elateridae,family,larvae,0.010129911,terrestrial aboveground,2
Tetrix_subulata,species,NA,0.0146284,terrestrial aboveground,2
Tetrix_sp,genus,NA,0.018444504,terrestrial aboveground,2
Oligochaeta,NA,NA,0.08669574,terrestrial aboveground,2
Porcellionidae,family,immature,2.35938e-4,terrestrial aboveground,2
Limonia_sp,genus,NA,2.65776e-4,terrestrial aboveground,3
Cicadoidea,NA,larvae,2.78534e-4,terrestrial aboveground,2
Thanatus_sp,genus,immature,3.45458e-4,terrestrial aboveground,2
Lepidoptera,NA,NA,3.76309e-4,terrestrial aboveground,3
Philodromidae,family,immature,3.83458e-4,terrestrial aboveground,2
Neon_valentulus,species,NA,4.18004e-4,terrestrial aboveground,2
Delphacidae,family,larvae,4.5445e-4,terrestrial aboveground,2
Brachycera,NA,larvae,7.44173e-4,terrestrial aboveground,2
Chironomidae,family,larvae,7.44173e-4,terrestrial aboveground,2
Jassidae,family,larvae,4.98429e-4,terrestrial aboveground,2
Chorthippus_montanus,species,NA,0.195893357,terrestrial aboveground,2
Tipulidae,family,NA,5.31552e-4,terrestrial aboveground,3
Caelifera,NA,NA,0.211793792,terrestrial aboveground,2
Delphacidae,family,NA,7.32983e-4,terrestrial aboveground,2
Nestus_carbonarius,species,NA,7.36287e-4,terrestrial aboveground,2
Clubiona_subtilis,species,NA,7.8419e-4,terrestrial aboveground,2
Clubiona_sp,genus,immature,8.87827e-4,terrestrial aboveground,2
Pardosa_sp,genus,immature,9.70737e-4,terrestrial aboveground,2
Trichoniscidae,family,NA,0.001179689,terrestrial aboveground,2
Salticidae,family,immature,0.001222921,terrestrial aboveground,2
Lesteva_sicula,species,NA,0.001227146,terrestrial aboveground,2
Lepidoptera,NA,larvae,0.002011668,terrestrial aboveground,2
Cecidomyiidae,family,NA,5.32e-5,terrestrial aboveground,3
Robertus_sp,genus,immature,0.001554561,terrestrial aboveground,2
Acupalpus_flavicollis,species,NA,0.001718004,terrestrial aboveground,2
Formica_sp,genus,NA,0.001724132,terrestrial aboveground,2
Tetramorium_sp,genus,NA,0.001860431,terrestrial aboveground,2
Limoniidae,family,NA,0.002059763,terrestrial aboveground,3
Ceratopogonidae,family,larvae,0.003322199,terrestrial aboveground,2
Blattodea,NA,larvae,0.002285647,terrestrial aboveground,2
Pirata_sp,genus,immature,0.002304205,terrestrial aboveground,2
Hybotidae,family,NA,9.25e-5,terrestrial aboveground,3
Phoridae,family,NA,1.16676e-4,terrestrial aboveground,3
Ceratopogonidae,NA,NA,1.26244e-4,terrestrial aboveground,3
Limoniidae,family,larvae,0.005315518,terrestrial aboveground,NA
Cloeon_simile,species,NA,0.003539066,terrestrial aboveground,3
Evarcha_sp,genus,immature,0.003800038,terrestrial aboveground,2
Chartoscirta_cincta,species,NA,0.003884811,terrestrial aboveground,2
Dryops_auriculatus,species,NA,0.004147753,terrestrial aboveground,2
Ligidium_hypnorum,species,larvae,0.004217386,terrestrial aboveground,2
Chironomidae,family,NA,1.72223e-4,terrestrial aboveground,3
Eucoilidae,family,NA,1.76209e-4,terrestrial aboveground,3
Paederus_riparius,species,NA,0.006872016,terrestrial aboveground,2
Dryops_sp,genus,NA,0.004540439,terrestrial aboveground,2
