consumer,resource,NA,NA,NA,NA
arthropods,NA,NA,0.002,terrestrial aboveground,NA
lemmings,family,adults,47.5,terrestrial aboveground,2
Microtus_oeconomus,species,adults,36,terrestrial aboveground,2
Lagopus_spec.,genus,adults,511,terrestrial aboveground,2
passerines,NA,adults,23.28154321,terrestrial aboveground,2
shorebirds,NA,adults,52.65666667,terrestrial aboveground,2
Rangifer_tarandus,species,adults,100000,terrestrial aboveground,2
Ovibos_moschatus,species,adults,234000,terrestrial aboveground,2
Mustela_erminea,species,adults,67,terrestrial aboveground,2
Vulpes_lagopus,species,adults,3300,terrestrial aboveground,2
Vulpes_vulpes,species,adults,5000,terrestrial aboveground,2
Gulo_gulo,species,adults,12500,terrestrial aboveground,2
Ursus_horribilis,species,adults,187500,terrestrial aboveground,2
Stercocarius_spec.,genus,adults,298,terrestrial aboveground,2
Bubo_scandiacus,species,adults,1990,terrestrial aboveground,2
Buteo_lagopus,species,adults,950,terrestrial aboveground,2
Falco_spec.,genus,adults,763.5,terrestrial aboveground,2
